time,G_Gh,G_Dh,G_Gk,G_Bn,Tamb,HR, hs, Az,precip, Td
2005-03-12 03:00:00+00:00,0,0,0,0,8.1,82,0.0,-130.3,0.0,5.1
2005-03-12 04:00:00+00:00,0,0,0,0,7.8,79,0.0,-115.6,0.0,4.4
2005-03-12 05:00:00+00:00,0,0,0,0,7.5,83,0.0,-104.3,0.0,4.9
2005-03-12 06:00:00+00:00,0,0,0,0,7.3,77,0.0,-94.5,0.0,3.5
2005-03-12 07:00:00+00:00,3,3,3,0,7.4,79,0.0,-85.4,0.0,4.0
2005-03-12 08:00:00+00:00,76,74,71,14,8.1,76,11.6,-76.3,0.0,4.2
2005-03-12 09:00:00+00:00,114,114,102,0,8.6,78,22.9,-66.1,0.0,5.0
2005-03-12 10:00:00+00:00,255,242,243,24,9.6,72,33.3,-53.5,0.0,4.9
2005-03-12 11:00:00+00:00,312,288,317,35,10.4,81,41.9,-38.2,0.4,7.2
2005-03-12 12:00:00+00:00,583,362,701,298,12.0,66,47.7,-18.5,0.0,5.7
2005-03-12 13:00:00+00:00,747,229,981,684,13.3,62,49.3,3.4,0.0,6.1
2005-03-12 14:00:00+00:00,595,321,726,380,14.0,56,46.2,25.4,0.0,5.4
2005-03-12 15:00:00+00:00,431,289,495,224,14.2,55,39.4,43.5,0.0,5.4
2005-03-12 16:00:00+00:00,552,187,717,729,14.6,57,30.1,58.1,0.0,6.1
2005-03-12 17:00:00+00:00,236,153,283,253,14.2,59,19.3,69.4,0.0,6.3
2005-03-12 18:00:00+00:00,19,19,16,0,13.3,62,7.8,79.3,0.0,6.0
2005-03-12 19:00:00+00:00,0,0,0,0,12.5,64,0.0,88.4,0.0,6.0
2005-03-12 20:00:00+00:00,0,0,0,0,11.9,75,0.0,97.5,0.0,7.7
2005-03-12 21:00:00+00:00,0,0,0,0,11.2,75,0.0,107.6,0.0,7.0
2005-03-12 22:00:00+00:00,0,0,0,0,10.6,73,0.0,120.2,0.0,6.0
2005-03-12 23:00:00+00:00,0,0,0,0,9.9,79,0.0,136.2,0.0,6.5
2005-03-13 00:00:00+00:00,0,0,0,0,9.4,81,0.0,-158.2,0.0,6.2
2005-03-13 01:00:00+00:00,0,0,0,0,8.7,84,0.0,-175.3,0.0,6.1
2005-03-13 02:00:00+00:00,0,0,0,0,8.1,86,0.0,-150.3,0.0,5.9
2005-03-13 03:00:00+00:00,0,0,0,0,7.8,88,0.0,-130.5,0.0,6.0
2005-03-13 04:00:00+00:00,0,0,0,0,7.4,94,0.0,-116.1,0.0,6.5
2005-03-13 05:00:00+00:00,0,0,0,0,7.2,94,0.0,-104.5,0.0,6.2
2005-03-13 06:00:00+00:00,0,0,0,0,6.9,96,0.0,-95.0,0.0,6.3
2005-03-13 07:00:00+00:00,5,5,4,0,7.0,98,0.1,-85.6,0.0,6.7
2005-03-13 08:00:00+00:00,152,52,213,487,8.6,90,11.9,-76.4,0.0,7.0
2005-03-13 09:00:00+00:00,333,99,446,591,10.5,77,23.2,-66.2,0.0,6.6
2005-03-13 10:00:00+00:00,410,246,489,295,11.8,71,33.6,-54.1,0.0,6.8
2005-03-13 11:00:00+00:00,546,270,668,409,13.1,65,42.3,-38.3,0.0,6.7
2005-03-13 12:00:00+00:00,587,336,710,338,14.0,61,48.1,-18.5,0.0,6.7
2005-03-13 13:00:00+00:00,606,339,735,350,14.7,57,49.7,3.5,0.0,6.4
2005-03-13 14:00:00+00:00,525,363,601,223,15.1,52,46.6,25.5,0.0,5.3
2005-03-13 15:00:00+00:00,494,265,599,359,15.2,50,39.7,44.1,0.0,5.0
2005-03-13 16:00:00+00:00,386,209,468,351,15.1,53,30.3,58.3,0.0,5.6
2005-03-13 17:00:00+00:00,310,90,419,657,14.8,58,19.5,70.0,0.0,6.6
2005-03-13 18:00:00+00:00,130,50,185,575,14.0,57,8.0,79.5,0.0,5.5
2005-03-13 19:00:00+00:00,0,0,0,0,12.9,56,0.0,88.6,0.0,4.4
2005-03-13 20:00:00+00:00,0,0,0,0,12.4,65,0.0,98.1,0.0,5.9
2005-03-13 21:00:00+00:00,0,0,0,0,11.6,70,0.0,108.2,0.0,6.4
2005-03-13 22:00:00+00:00,0,0,0,0,10.9,72,0.0,120.4,0.0,6.2
2005-03-13 23:00:00+00:00,0,0,0,0,10.2,77,0.0,136.5,0.0,6.3
2005-03-14 00:00:00+00:00,0,0,0,0,9.7,84,0.0,-158.4,0.0,7.0
2005-03-14 01:00:00+00:00,0,0,0,0,9.2,84,0.0,-175.3,0.0,6.7
2005-03-14 02:00:00+00:00,0,0,0,0,8.7,85,0.0,-150.4,0.0,6.3
2005-03-14 03:00:00+00:00,0,0,0,0,8.4,87,0.0,-131.1,0.0,6.5
2005-03-14 04:00:00+00:00,0,0,0,0,8.2,89,0.0,-116.3,0.0,6.5
2005-03-14 05:00:00+00:00,0,0,0,0,8.0,90,0.0,-105.0,0.0,6.5
2005-03-14 06:00:00+00:00,0,0,0,0,7.8,89,0.0,-95.2,0.0,6.2
2005-03-14 07:00:00+00:00,2,2,1,0,7.8,88,0.4,-86.1,0.0,6.0
2005-03-14 08:00:00+00:00,73,73,66,0,8.6,81,12.2,-76.6,0.0,5.5
2005-03-14 09:00:00+00:00,238,178,264,151,10.1,70,23.6,-66.4,0.0,4.9
2005-03-14 10:00:00+00:00,342,280,361,111,11.5,64,34.0,-54.2,0.0,4.9
2005-03-14 11:00:00+00:00,524,311,626,314,12.9,56,42.7,-38.4,0.0,4.3
2005-03-14 12:00:00+00:00,651,297,820,472,14.3,49,48.5,-18.5,0.0,3.8
2005-03-14 13:00:00+00:00,575,347,689,297,15.1,46,50.1,4.0,0.0,3.5
2005-03-14 14:00:00+00:00,548,361,630,256,15.6,43,46.9,26.1,0.0,3.1
2005-03-14 15:00:00+00:00,530,265,645,413,15.9,42,40.0,44.3,0.0,3.0
2005-03-14 16:00:00+00:00,491,129,648,712,16.1,42,30.5,58.5,0.0,3.1
2005-03-14 17:00:00+00:00,239,123,301,345,15.6,44,19.7,70.2,0.0,3.5
2005-03-14 18:00:00+00:00,94,55,123,275,14.8,49,8.2,80.1,0.0,4.2
2005-03-14 19:00:00+00:00,0,0,0,0,13.8,53,0.0,89.2,0.0,4.3
2005-03-14 20:00:00+00:00,0,0,0,0,13.1,55,0.0,98.3,0.0,4.4
2005-03-14 21:00:00+00:00,0,0,0,0,12.6,60,0.0,108.5,0.0,5.0
2005-03-14 22:00:00+00:00,0,0,0,0,11.8,63,0.0,121.0,0.0,4.9
2005-03-14 23:00:00+00:00,0,0,0,0,11.0,62,0.0,137.1,0.0,4.1
2005-03-15 00:00:00+00:00,0,0,0,0,10.3,65,0.0,-158.6,0.0,4.1
2005-03-15 01:00:00+00:00,0,0,0,0,9.6,67,0.0,-175.2,0.0,3.8
2005-03-15 02:00:00+00:00,0,0,0,0,8.8,70,0.0,-150.5,0.0,3.7
2005-03-15 03:00:00+00:00,0,0,0,0,8.4,75,0.0,-131.2,0.0,4.2
2005-03-15 04:00:00+00:00,0,0,0,0,8.0,76,0.0,-116.5,0.0,4.1
2005-03-15 05:00:00+00:00,0,0,0,0,7.7,75,0.0,-105.2,0.0,3.6
2005-03-15 06:00:00+00:00,0,0,0,0,7.5,78,0.0,-95.4,0.0,3.9
2005-03-15 07:00:00+00:00,6,6,5,0,7.5,77,0.7,-86.3,0.0,3.7
2005-03-15 08:00:00+00:00,153,68,198,391,9.1,76,12.5,-77.1,0.0,5.1
2005-03-15 09:00:00+00:00,335,116,437,541,10.9,65,23.9,-66.6,0.0,4.6
2005-03-15 10:00:00+00:00,505,152,658,625,12.7,59,34.3,-54.4,0.0,4.9
2005-03-15 11:00:00+00:00,631,192,819,642,14.0,53,43.1,-38.6,0.0,4.5
2005-03-15 12:00:00+00:00,730,187,953,720,15.3,50,48.9,-18.6,0.0,5.0
2005-03-15 13:00:00+00:00,746,201,973,707,16.2,44,50.5,4.1,0.0,3.9
2005-03-15 14:00:00+00:00,700,191,913,692,16.8,45,47.3,26.3,0.0,4.9
2005-03-15 15:00:00+00:00,595,170,776,658,17.0,44,40.2,44.6,0.0,4.6
2005-03-15 16:00:00+00:00,443,146,575,579,16.8,45,30.8,59.2,0.0,4.9
2005-03-15 17:00:00+00:00,268,90,354,523,16.1,46,19.9,70.4,0.0,4.5
2005-03-15 18:00:00+00:00,95,45,129,341,15.0,51,8.4,80.3,0.0,5.0
2005-03-15 19:00:00+00:00,0,0,0,0,13.9,56,0.0,89.4,0.0,5.2
2005-03-15 20:00:00+00:00,0,0,0,0,13.2,67,0.0,98.6,0.0,7.3
2005-03-15 21:00:00+00:00,0,0,0,0,12.6,69,0.0,109.1,0.0,7.2
2005-03-15 22:00:00+00:00,0,0,0,0,11.8,70,0.0,121.3,0.0,6.4
2005-03-15 23:00:00+00:00,0,0,0,0,11.0,72,0.0,137.3,0.0,6.2
2005-03-16 00:00:00+00:00,0,0,0,0,10.4,74,0.0,-159.2,0.0,6.1
2005-03-16 01:00:00+00:00,0,0,0,0,9.8,76,0.0,-175.2,0.0,5.8
2005-03-16 02:00:00+00:00,0,0,0,0,9.2,82,0.0,-150.5,0.0,6.2
2005-03-16 03:00:00+00:00,0,0,0,0,8.8,86,0.0,-131.4,0.0,6.7
2005-03-16 04:00:00+00:00,0,0,0,0,8.5,89,0.0,-117.0,0.0,6.8
2005-03-16 05:00:00+00:00,0,0,0,0,8.2,92,0.0,-105.4,0.0,7.0
2005-03-16 06:00:00+00:00,0,0,0,0,8.0,87,0.0,-95.5,0.0,6.0
2005-03-16 07:00:00+00:00,6,6,5,0,8.1,87,1.0,-86.5,0.0,6.1
2005-03-16 08:00:00+00:00,151,64,194,391,9.7,79,12.8,-77.3,0.0,6.3
2005-03-16 09:00:00+00:00,288,156,343,323,11.2,71,24.2,-67.1,0.0,6.2
2005-03-16 10:00:00+00:00,429,239,511,335,12.7,63,34.7,-54.5,0.0,5.9
2005-03-16 11:00:00+00:00,534,295,639,347,13.9,61,43.4,-39.1,0.0,6.4
2005-03-16 12:00:00+00:00,640,299,799,450,15.1,52,49.3,-19.0,0.0,5.2
2005-03-16 13:00:00+00:00,676,258,856,539,16.0,48,50.8,4.2,0.0,5.2
2005-03-16 14:00:00+00:00,640,271,804,499,16.6,48,47.6,26.5,0.0,5.5
2005-03-16 15:00:00+00:00,569,210,720,553,16.9,48,40.5,45.2,0.0,5.9
2005-03-16 16:00:00+00:00,486,110,637,729,17.0,49,31.0,59.4,0.0,6.2
2005-03-16 17:00:00+00:00,314,66,418,720,16.5,52,20.2,71.1,0.0,6.6
2005-03-16 18:00:00+00:00,119,45,162,498,15.6,57,8.6,80.6,0.0,7.1
2005-03-16 19:00:00+00:00,1,1,1,0,14.5,62,0.0,90.0,0.0,7.2
2005-03-16 20:00:00+00:00,0,0,0,0,13.9,71,0.0,99.2,0.0,8.8
2005-03-16 21:00:00+00:00,0,0,0,0,13.4,72,0.0,109.3,0.0,8.5
2005-03-16 22:00:00+00:00,0,0,0,0,12.8,73,0.0,121.5,0.0,8.0
2005-03-16 23:00:00+00:00,0,0,0,0,12.3,74,0.0,137.6,0.0,7.8
2005-03-17 00:00:00+00:00,0,0,0,0,11.9,73,0.0,-159.3,0.0,7.2
2005-03-17 01:00:00+00:00,0,0,0,0,11.5,73,0.0,-175.1,0.0,6.8
2005-03-17 02:00:00+00:00,0,0,0,0,11.1,77,0.0,-151.0,0.0,7.1
2005-03-17 03:00:00+00:00,0,0,0,0,10.8,78,0.0,-131.5,0.0,7.1
2005-03-17 04:00:00+00:00,0,0,0,0,10.6,78,0.0,-117.2,0.0,7.0
2005-03-17 05:00:00+00:00,0,0,0,0,10.5,86,0.0,-105.6,0.0,8.3
2005-03-17 06:00:00+00:00,0,0,0,0,10.4,88,0.0,-96.1,0.0,8.5
2005-03-17 07:00:00+00:00,7,7,6,0,10.5,86,1.3,-87.0,0.0,8.3
2005-03-17 08:00:00+00:00,194,42,261,673,12.6,73,13.1,-77.5,0.0,7.8
2005-03-17 09:00:00+00:00,413,49,545,877,14.8,57,24.5,-67.3,0.0,6.5
2005-03-17 10:00:00+00:00,609,60,795,957,16.9,49,35.0,-55.1,0.0,6.1
2005-03-17 11:00:00+00:00,755,73,981,985,18.8,44,43.8,-39.2,0.0,6.2
2005-03-17 12:00:00+00:00,837,83,1085,990,20.3,40,49.7,-19.0,0.0,6.3
2005-03-17 13:00:00+00:00,855,86,1107,987,21.5,37,51.2,4.3,0.0,6.1
2005-03-17 14:00:00+00:00,810,80,1050,983,22.3,33,47.9,27.1,0.0,5.1
2005-03-17 15:00:00+00:00,697,68,907,963,22.6,33,40.8,45.4,0.0,5.6
2005-03-17 16:00:00+00:00,529,55,692,914,22.4,34,31.3,60.0,0.0,6.0
2005-03-17 17:00:00+00:00,324,47,429,796,21.6,37,20.4,71.3,0.0,6.3
2005-03-17 18:00:00+00:00,117,38,158,519,20.3,39,8.7,81.2,0.0,5.9
2005-03-17 19:00:00+00:00,0,0,0,0,18.9,41,0.0,90.3,0.0,5.5
2005-03-17 20:00:00+00:00,0,0,0,0,17.9,47,0.0,99.4,0.0,6.5
2005-03-17 21:00:00+00:00,0,0,0,0,17.0,49,0.0,109.5,0.0,6.2
2005-03-17 22:00:00+00:00,0,0,0,0,16.0,52,0.0,122.2,0.0,6.3
2005-03-17 23:00:00+00:00,0,0,0,0,15.1,55,0.0,138.2,0.0,6.1
2005-03-18 00:00:00+00:00,0,0,0,0,14.1,56,0.0,-159.5,0.0,5.4
2005-03-18 01:00:00+00:00,0,0,0,0,13.1,60,0.0,-175.1,0.0,5.6
2005-03-18 02:00:00+00:00,0,0,0,0,12.1,66,0.0,-151.1,0.0,6.1
2005-03-18 03:00:00+00:00,0,0,0,0,11.5,67,0.0,-132.0,0.0,5.7
2005-03-18 04:00:00+00:00,0,0,0,0,10.9,69,0.0,-117.4,0.0,5.5
2005-03-18 05:00:00+00:00,0,0,0,0,10.4,73,0.0,-106.1,0.0,5.9
2005-03-18 06:00:00+00:00,0,0,0,0,10.0,76,0.0,-96.3,0.0,5.9
2005-03-18 07:00:00+00:00,7,7,6,0,10.0,74,1.6,-87.2,0.0,5.7
2005-03-18 08:00:00+00:00,174,56,226,506,11.6,64,13.4,-78.0,0.0,5.2
2005-03-18 09:00:00+00:00,351,104,452,588,13.1,59,24.8,-67.4,0.0,5.3
2005-03-18 10:00:00+00:00,522,134,673,671,14.6,54,35.4,-55.2,0.0,5.4
2005-03-18 11:00:00+00:00,612,223,769,559,15.8,48,44.2,-39.3,0.0,4.7
2005-03-18 12:00:00+00:00,693,227,885,609,16.8,45,50.1,-19.1,0.0,4.8
2005-03-18 13:00:00+00:00,721,228,922,629,17.5,43,51.6,4.4,0.0,4.8
2005-03-18 14:00:00+00:00,692,221,883,631,18.0,42,48.3,27.3,0.0,4.9
2005-03-18 15:00:00+00:00,624,156,804,711,18.2,45,41.1,46.0,0.0,6.0
2005-03-18 16:00:00+00:00,457,125,589,637,18.0,45,31.5,60.2,0.0,6.1
2005-03-18 17:00:00+00:00,275,94,351,513,17.4,47,20.6,71.5,0.0,6.0
2005-03-18 18:00:00+00:00,100,54,124,296,16.3,52,8.9,81.4,0.0,6.4
2005-03-18 19:00:00+00:00,0,0,0,0,15.2,57,0.0,90.5,0.0,6.7
2005-03-18 20:00:00+00:00,0,0,0,0,14.3,61,0.0,100.0,0.0,6.8
2005-03-18 21:00:00+00:00,0,0,0,0,13.4,62,0.0,110.2,0.0,6.4
2005-03-18 22:00:00+00:00,0,0,0,0,12.5,66,0.0,122.4,0.0,6.3
2005-03-18 23:00:00+00:00,0,0,0,0,11.5,71,0.0,138.5,0.0,6.3
2005-03-19 00:00:00+00:00,0,0,0,0,10.8,78,0.0,-160.1,0.0,7.1
2005-03-19 01:00:00+00:00,0,0,0,0,10.2,80,0.0,-175.0,0.0,6.9
2005-03-19 02:00:00+00:00,0,0,0,0,9.5,82,0.0,-151.2,0.0,6.6
2005-03-19 03:00:00+00:00,0,0,0,0,9.1,84,0.0,-132.2,0.0,6.6
2005-03-19 04:00:00+00:00,0,0,0,0,8.7,83,0.0,-117.5,0.0,6.1
2005-03-19 05:00:00+00:00,0,0,0,0,8.5,84,0.0,-106.3,0.0,6.0
2005-03-19 06:00:00+00:00,0,0,0,0,8.2,84,0.0,-96.4,0.0,5.7
2005-03-19 07:00:00+00:00,8,8,7,0,8.4,83,1.9,-87.4,0.0,5.7
2005-03-19 08:00:00+00:00,177,69,224,456,10.2,77,13.7,-78.2,0.0,6.3
2005-03-19 09:00:00+00:00,366,96,469,634,12.2,64,25.2,-68.0,0.0,5.7
2005-03-19 10:00:00+00:00,534,133,684,687,13.9,56,35.7,-55.4,0.0,5.3
2005-03-19 11:00:00+00:00,671,164,861,723,15.5,53,44.6,-39.4,0.0,5.9
2005-03-19 12:00:00+00:00,762,172,980,765,16.8,52,50.5,-19.1,0.0,6.9
2005-03-19 13:00:00+00:00,779,180,1002,760,17.8,47,52.0,4.5,0.0,6.4
2005-03-19 14:00:00+00:00,748,147,959,800,18.5,45,48.6,27.5,0.0,6.3
2005-03-19 15:00:00+00:00,654,109,843,824,18.8,44,41.4,46.3,0.0,6.1
2005-03-19 16:00:00+00:00,501,81,647,799,18.6,43,31.7,60.5,0.0,5.9
2005-03-19 17:00:00+00:00,317,55,412,739,18.0,43,20.8,72.1,0.0,5.4
2005-03-19 18:00:00+00:00,118,39,153,498,16.8,51,9.1,82.0,0.0,6.7
2005-03-19 19:00:00+00:00,1,1,1,0,15.5,59,0.0,91.1,0.0,7.5
2005-03-19 20:00:00+00:00,0,0,0,0,14.8,64,0.0,100.2,0.0,8.2
2005-03-19 21:00:00+00:00,0,0,0,0,14.1,67,0.0,110.4,0.0,8.1
2005-03-19 22:00:00+00:00,0,0,0,0,13.4,70,0.0,123.1,0.0,8.0
2005-03-19 23:00:00+00:00,0,0,0,0,12.7,74,0.0,139.1,0.0,8.2
2005-03-20 00:00:00+00:00,0,0,0,0,12.3,74,0.0,-160.3,0.0,7.7
2005-03-20 01:00:00+00:00,0,0,0,0,11.6,79,0.0,-174.6,0.0,8.1
2005-03-20 02:00:00+00:00,0,0,0,0,11.0,80,0.0,-151.3,0.0,7.8
2005-03-20 03:00:00+00:00,0,0,0,0,10.6,85,0.0,-132.3,0.0,8.3
2005-03-20 04:00:00+00:00,0,0,0,0,10.3,85,0.0,-118.1,0.0,7.9
2005-03-20 05:00:00+00:00,0,0,0,0,10.1,89,0.0,-106.4,0.0,8.4
2005-03-20 06:00:00+00:00,0,0,0,0,9.8,85,0.0,-96.6,0.0,7.5
2005-03-20 07:00:00+00:00,7,7,6,0,9.9,82,2.2,-87.5,0.0,7.1
2005-03-20 08:00:00+00:00,218,110,258,445,11.7,79,14.0,-78.3,0.0,8.3
2005-03-20 09:00:00+00:00,188,171,185,40,12.1,75,25.5,-68.2,0.0,7.8
2005-03-20 10:00:00+00:00,285,258,285,45,12.7,75,36.1,-55.5,0.0,8.3
2005-03-20 11:00:00+00:00,540,331,629,296,13.6,71,45.0,-39.5,0.0,8.6
2005-03-20 12:00:00+00:00,606,368,712,307,14.5,66,50.9,-19.1,0.0,8.2
2005-03-20 13:00:00+00:00,150,150,134,0,13.9,69,52.4,4.6,0.0,8.3
2005-03-20 14:00:00+00:00,279,269,260,14,13.8,70,49.0,28.1,0.0,8.4
2005-03-20 15:00:00+00:00,361,302,373,89,14.0,68,41.7,46.5,0.0,8.2
2005-03-20 16:00:00+00:00,139,139,124,0,13.6,66,32.0,61.1,0.0,7.5
2005-03-20 17:00:00+00:00,27,27,23,0,12.9,69,21.0,72.4,0.0,7.5
2005-03-20 18:00:00+00:00,30,30,26,0,12.5,71,9.3,82.2,0.0,7.4
2005-03-20 19:00:00+00:00,1,1,0,0,11.9,81,0.0,91.3,0.3,8.6
2005-03-20 20:00:00+00:00,0,0,0,0,11.6,81,0.0,100.5,0.2,8.6
2005-03-20 21:00:00+00:00,0,0,0,0,11.4,85,0.0,111.0,0.1,9.0
2005-03-20 22:00:00+00:00,0,0,0,0,10.7,86,0.0,123.3,2.1,8.5
2005-03-20 23:00:00+00:00,0,0,0,0,10.8,81,0.0,139.3,0.7,7.7
2005-03-21 00:00:00+00:00,0,0,0,0,10.5,86,0.0,-160.4,1.7,8.3
2005-03-21 01:00:00+00:00,0,0,0,0,10.3,85,0.0,-174.5,2.3,8.0
2005-03-21 02:00:00+00:00,0,0,0,0,10.6,81,0.0,-151.3,0.7,7.5
2005-03-21 03:00:00+00:00,0,0,0,0,10.5,86,0.0,-132.5,1.4,8.2
2005-03-21 04:00:00+00:00,0,0,0,0,9.3,92,0.0,-118.3,7.2,8.1
2005-03-21 05:00:00+00:00,0,0,0,0,10.0,87,0.0,-107.0,3.4,8.0
2005-03-21 06:00:00+00:00,0,0,0,0,10.5,83,0.0,-97.1,0.9,7.8
2005-03-21 07:00:00+00:00,3,3,3,0,10.8,84,2.5,-88.1,0.2,8.2
2005-03-21 08:00:00+00:00,55,55,48,0,11.5,86,14.3,-78.5,0.0,9.2
2005-03-21 09:00:00+00:00,115,115,102,0,12.2,81,25.8,-68.3,0.0,9.1
2005-03-21 10:00:00+00:00,151,151,135,0,12.6,80,36.4,-56.1,0.0,9.4
2005-03-21 11:00:00+00:00,200,197,181,4,13.1,80,45.3,-40.0,0.1,9.9
2005-03-21 12:00:00+00:00,231,230,210,1,13.6,66,51.3,-19.2,0.1,7.5
2005-03-21 13:00:00+00:00,236,235,215,1,14.0,61,52.8,5.1,0.0,6.7
2005-03-21 14:00:00+00:00,214,210,195,6,14.2,63,49.3,28.3,0.0,7.3
2005-03-21 15:00:00+00:00,191,189,173,3,14.3,79,41.9,47.1,0.4,10.6
2005-03-21 16:00:00+00:00,150,150,134,0,14.2,80,32.2,61.3,0.6,10.9
2005-03-21 17:00:00+00:00,96,96,84,0,14.1,70,21.2,72.6,0.1,8.7
2005-03-21 18:00:00+00:00,35,35,30,0,13.6,85,9.5,82.4,1.1,11.0
2005-03-21 19:00:00+00:00,1,1,1,0,13.3,80,0.0,91.5,0.5,10.0
2005-03-21 20:00:00+00:00,0,0,0,0,12.9,84,0.0,101.1,0.1,10.2
2005-03-21 21:00:00+00:00,0,0,0,0,12.4,83,0.0,111.3,0.2,9.7
2005-03-21 22:00:00+00:00,0,0,0,0,11.8,86,0.0,123.5,0.3,9.6
2005-03-21 23:00:00+00:00,0,0,0,0,11.2,85,0.0,139.5,0.3,8.9
2005-03-22 00:00:00+00:00,0,0,0,0,10.7,89,0.0,-161.0,0.0,8.9
2005-03-22 01:00:00+00:00,0,0,0,0,10.0,88,0.0,-174.5,0.0,8.1
2005-03-22 02:00:00+00:00,0,0,0,0,9.3,92,0.0,-151.4,0.0,8.1
2005-03-22 03:00:00+00:00,0,0,0,0,8.9,91,0.0,-133.0,0.0,7.5
2005-03-22 04:00:00+00:00,0,0,0,0,8.6,90,0.0,-118.4,0.0,7.0
2005-03-22 05:00:00+00:00,0,0,0,0,8.3,88,0.0,-107.2,0.0,6.5
2005-03-22 06:00:00+00:00,0,0,0,0,8.1,95,0.0,-97.3,0.0,7.3
2005-03-22 07:00:00+00:00,11,11,10,0,8.3,94,2.8,-88.2,0.0,7.3
2005-03-22 08:00:00+00:00,199,54,246,573,10.4,83,14.6,-79.1,0.0,7.7
2005-03-22 09:00:00+00:00,404,70,509,757,12.6,66,26.1,-68.5,0.0,6.4
2005-03-22 10:00:00+00:00,581,95,735,811,14.4,62,36.8,-56.2,0.0,7.1
2005-03-22 11:00:00+00:00,716,123,906,828,16.0,53,45.7,-40.2,0.0,6.5
2005-03-22 12:00:00+00:00,800,135,1015,848,17.4,47,51.7,-19.2,0.0,6.0
2005-03-22 13:00:00+00:00,825,130,1035,868,18.5,44,53.2,5.2,0.0,5.9
2005-03-22 14:00:00+00:00,780,119,980,868,19.1,42,49.6,28.5,0.0,5.8
2005-03-22 15:00:00+00:00,683,90,860,882,19.4,39,42.2,47.4,0.0,5.0
2005-03-22 16:00:00+00:00,525,68,661,851,19.3,41,32.4,61.6,0.0,5.7
2005-03-22 17:00:00+00:00,332,54,419,763,18.5,43,21.4,73.2,0.0,5.7
2005-03-22 18:00:00+00:00,131,39,160,546,17.3,46,9.7,83.1,0.0,5.7
2005-03-22 19:00:00+00:00,1,1,1,0,16.0,51,0.0,92.1,0.0,5.9
2005-03-22 20:00:00+00:00,0,0,0,0,15.0,57,0.0,101.3,0.0,6.7
2005-03-22 21:00:00+00:00,0,0,0,0,14.0,61,0.0,111.5,0.0,6.6
2005-03-22 22:00:00+00:00,0,0,0,0,13.1,61,0.0,124.2,0.0,5.7
2005-03-22 23:00:00+00:00,0,0,0,0,12.2,63,0.0,140.2,0.0,5.4
2005-03-23 00:00:00+00:00,0,0,0,0,11.3,68,0.0,-161.2,0.0,5.5
2005-03-23 01:00:00+00:00,0,0,0,0,10.3,70,0.0,-174.4,0.0,5.0
2005-03-23 02:00:00+00:00,0,0,0,0,9.3,76,0.0,-151.5,0.0,5.2
2005-03-23 03:00:00+00:00,0,0,0,0,8.7,79,0.0,-133.1,0.0,5.2
2005-03-23 04:00:00+00:00,0,0,0,0,8.2,77,0.0,-118.6,0.0,4.5
2005-03-23 05:00:00+00:00,0,0,0,0,7.8,80,0.0,-107.3,0.0,4.5
2005-03-23 06:00:00+00:00,0,0,0,0,7.4,79,0.0,-97.5,0.0,4.0
2005-03-23 07:00:00+00:00,12,12,11,0,7.6,78,3.1,-88.4,0.0,4.0
2005-03-23 08:00:00+00:00,221,45,272,683,9.7,70,14.9,-79.2,0.0,4.5
2005-03-23 09:00:00+00:00,428,54,534,839,11.9,57,26.5,-69.0,0.0,3.7
2005-03-23 10:00:00+00:00,609,72,763,890,13.7,51,37.1,-56.4,0.0,3.8
2005-03-23 11:00:00+00:00,746,93,935,907,15.2,47,46.1,-40.3,0.0,3.9
2005-03-23 12:00:00+00:00,820,115,1026,893,16.5,42,52.1,-19.2,0.0,3.5
2005-03-23 13:00:00+00:00,842,115,1054,903,17.5,42,53.6,5.3,0.0,4.3
2005-03-23 14:00:00+00:00,799,103,1001,908,18.0,40,50.0,29.1,0.0,4.3
2005-03-23 15:00:00+00:00,694,84,870,903,18.3,38,42.5,48.0,0.0,3.8
2005-03-23 16:00:00+00:00,535,63,670,875,18.0,37,32.6,62.2,0.0,3.1
2005-03-23 17:00:00+00:00,341,50,424,792,17.3,39,21.6,73.4,0.0,3.1
2005-03-23 18:00:00+00:00,134,39,162,558,16.1,40,9.8,83.3,0.0,2.6
2005-03-23 19:00:00+00:00,1,1,1,0,14.7,43,0.0,92.3,0.0,2.4
2005-03-23 20:00:00+00:00,0,0,0,0,13.9,47,0.0,101.5,0.0,2.8
2005-03-23 21:00:00+00:00,0,0,0,0,13.1,49,0.0,112.1,0.0,2.8
2005-03-23 22:00:00+00:00,0,0,0,0,12.4,52,0.0,124.4,0.0,3.0
2005-03-23 23:00:00+00:00,0,0,0,0,11.5,56,0.0,140.4,0.0,3.0
2005-03-24 00:00:00+00:00,0,0,0,0,11.0,62,0.0,-161.3,0.0,4.1
2005-03-24 01:00:00+00:00,0,0,0,0,10.5,64,0.0,-174.4,0.0,4.1
2005-03-24 02:00:00+00:00,0,0,0,0,10.0,69,0.0,-151.5,0.0,4.6
2005-03-24 03:00:00+00:00,0,0,0,0,9.7,71,0.0,-133.3,0.0,4.6
2005-03-24 04:00:00+00:00,0,0,0,0,9.4,70,0.0,-119.1,0.0,4.2
2005-03-24 05:00:00+00:00,0,0,0,0,9.2,78,0.0,-107.5,0.0,5.6
2005-03-24 06:00:00+00:00,0,0,0,0,9.0,80,0.0,-98.0,0.0,5.8
2005-03-24 07:00:00+00:00,10,10,8,0,9.2,76,3.4,-88.6,0.0,5.2
